ace,pace,ssi,precip,start_year,ensemble_member,count
0.0,0.0,0.0,0.0,1960,1,0
0.6452382741958251,544.6514838060737,23098.304180459905,6.523782199999999,1960,2,1
0.0,0.0,0.0,0.0,1960,3,0
1.0291231685454911,1396.8550022748125,37483.98487015661,9.4864304,1960,4,1
0.0,0.0,0.0,0.0,1960,5,0
0.0,0.0,0.0,0.0,1960,6,0
0.0,0.0,0.0,0.0,1960,7,0
0.0,0.0,0.0,0.0,1960,8,0
1.1334845373713738,1349.6628723700662,51452.24052955251,11.322449200000001,1960,9,1
0.0,0.0,0.0,0.0,1961,1,0
0.0,0.0,0.0,0.0,1961,2,0
0.0,0.0,0.0,0.0,1961,3,0
0.9144587091573653,1633.8638983216101,36843.24861564678,13.4378335,1961,4,1
1.287033522756563,923.8453526915986,38326.89041127191,13.368134900000001,1961,5,1
0.0,0.0,0.0,0.0,1961,6,0
0.0,0.0,0.0,0.0,1961,7,0
0.0,0.0,0.0,0.0,1961,8,0
0.8855381684087472,686.822661979044,25498.714012421657,7.4142214,1961,9,1
0.0,0.0,0.0,0.0,1962,1,0
0.0,0.0,0.0,0.0,1962,2,0
0.5335594711035668,1396.8205822418024,21903.56913267403,9.215065,1962,3,1
0.0,0.0,0.0,0.0,1962,4,0
0.0,0.0,0.0,0.0,1962,5,0
0.0,0.0,0.0,0.0,1962,6,0
0.0,0.0,0.0,0.0,1962,7,0
0.5142363630360907,1065.3659349500545,18303.91929265123,6.6439379,1962,8,1
0.0,0.0,0.0,0.0,1962,9,0
0.0,0.0,0.0,0.0,1963,1,0
0.0,0.0,0.0,0.0,1963,2,0
0.0,0.0,0.0,0.0,1963,3,0
0.0,0.0,0.0,0.0,1963,4,0
0.05834888584823786,189.39404707151022,1918.9528165171548,0.8465857,1963,5,1
0.0,0.0,0.0,0.0,1963,6,0
0.0,0.0,0.0,0.0,1963,7,0
0.0,0.0,0.0,0.0,1963,8,0
0.0,0.0,0.0,0.0,1963,9,0
1.3773247482916573,95.34502797083546,35077.68957528638,14.071971,1964,1,1
0.36536230789531793,615.5411311307386,11400.64096247948,1.8555353,1964,2,1
0.0,0.0,0.0,0.0,1964,3,0
0.0,0.0,0.0,0.0,1964,4,0
0.0,0.0,0.0,0.0,1964,5,0
0.8115190867862481,615.6805367558705,44082.79567759778,4.7133576999999995,1964,6,1
0.0,0.0,0.0,0.0,1964,7,0
0.0,0.0,0.0,0.0,1964,8,0
0.0,0.0,0.0,0.0,1964,9,0
0.0,0.0,0.0,0.0,1965,1,0
0.0,0.0,0.0,0.0,1965,2,0
0.0,0.0,0.0,0.0,1965,3,0
