ace,pace,ssi,precip,start_year,ensemble_member,count
4.280275262709709,4500.088319274806,175228.41855854628,38.41702875,1960,1,3
1.4733344524981786,2770.2329215210575,64098.053674076895,15.66884,1960,2,2
0.8745916031798227,1136.5137427259156,37864.900842858835,8.8686238,1960,3,1
4.304406183710673,3268.619143026998,180728.85604558553,40.4499869,1960,4,3
0.0,0.0,0.0,0.0,1960,5,0
0.0,0.0,0.0,0.0,1960,6,0
0.6911010217409226,1657.4302565623395,23907.061176055257,9.0961769,1960,7,1
1.377926118587944,2202.035114471409,62563.02066336736,7.2793084,1960,8,3
1.1047085274593216,829.082040881098,50648.236651461346,10.8691137,1960,9,1
4.29942060853853,3315.732194648418,207177.3491661377,34.5145195,1961,1,4
0.9069640643653749,521.3447383670499,32068.84507405289,10.6836877,1961,2,1
0.7027772626118782,189.8096647199323,30613.25879410503,5.6009025999999995,1961,3,1
0.3644570252749974,449.85476647954215,14074.637212020898,1.9181217,1961,4,1
0.0,0.0,0.0,0.0,1961,5,0
0.0,0.0,0.0,0.0,1961,6,0
0.0,0.0,0.0,0.0,1961,7,0
1.2440446266199914,521.475136147516,53700.55893155583,7.3642574100000004,1961,8,1
2.24567914855376,1800.0582197368713,114873.16966584741,14.533167200000001,1961,9,2
0.8949586121533655,1586.3498669624355,36226.23740081441,10.1064048,1962,1,1
0.0,0.0,0.0,0.0,1962,2,0
0.0,0.0,0.0,0.0,1962,3,0
1.0391254472244618,1373.4017428422376,51381.427512887574,10.416683,1962,4,1
0.0,0.0,0.0,0.0,1962,5,0
1.1109581639412356,1870.7852257357652,52203.08964543817,11.006375899999998,1962,6,1
1.5405429280578364,1776.0724655946665,70526.19970528287,14.493569699999998,1962,7,2
0.0,0.0,0.0,0.0,1962,8,0
0.0,0.0,0.0,0.0,1962,9,0
0.0,0.0,0.0,0.0,1963,1,0
0.5804899431842093,663.1756545353802,18757.181230840015,6.5579824,1963,2,1
0.0,0.0,0.0,0.0,1963,3,0
1.160696338457146,1018.3704718781062,42450.99788008134,12.1490299,1963,4,2
0.6124652252644651,781.5981168698943,27234.052155800986,6.9950334,1963,5,1
0.2617674477538581,1491.3330041706452,10606.773954626093,2.4428628999999997,1963,6,1
0.5319640132335977,2201.5490462111065,24181.002308425253,3.3184452999999996,1963,7,1
0.0,0.0,0.0,0.0,1963,8,0
0.8460561435153844,1420.868173444514,34264.55992330668,13.7454462,1963,9,1
1.6451853787926598,2013.2726417077195,55932.32480697792,17.400569700000002,1964,1,2
1.1317998471958455,1823.3320698245102,38629.84741666172,14.8037726,1964,2,2
0.41759037448002845,497.2483855342642,18664.9330299236,6.868265,1964,3,1
1.456037672417327,1160.8282417364387,49653.4459343865,10.2191902,1964,4,1
0.2890323119431444,520.8127251565162,10710.111947854148,1.619791,1964,5,1
0.0,0.0,0.0,0.0,1964,6,0
0.8968609923032973,1042.0758848327932,39187.131178269476,11.4744556,1964,7,1
0.530186556692345,544.6980460499678,17287.52952216896,7.2841007,1964,8,1
0.0,0.0,0.0,0.0,1964,9,0
0.4218937429815548,260.5046642238268,13514.897817683584,7.5213944999999995,1965,1,1
0.9694955080646266,1397.077505805059,38195.523899798216,9.3217186,1965,2,1
0.36744131970361904,923.373538256855,13813.585848678435,5.6700586,1965,3,1
0.33518197604129335,520.9147317141875,13771.169091823205,3.0715277,1965,4,1
0.996698069671291,2154.4362522338497,38693.77430784066,12.9146935,1965,5,2
1.2343713304524582,2012.6685955649837,48227.84396935567,13.0514426,1965,6,2
0.0,0.0,0.0,0.0,1965,7,0
0.0,0.0,0.0,0.0,1965,8,0
1.8132279728566325,4498.295468640975,79041.6321585994,16.4722166,1965,9,3
0.44588827501318856,331.53327935600294,18688.883645473878,6.7961456,1966,1,1
0.7566266365374392,686.5934472798456,29650.880084322947,9.6645142,1966,2,1
1.765619782445823,1231.788077063532,97904.16207074282,13.833491299999999,1966,3,1
0.5902469560549242,1136.4187861761488,25877.892182092426,6.287804700000001,1966,4,1
3.131832009404068,1681.9089967603154,141160.68931204287,17.404639999999997,1966,5,2
2.1589623759942778,1468.3909679569301,90745.99403633765,29.3821325,1966,6,2
0.0,0.0,0.0,0.0,1966,7,0
0.0,0.0,0.0,0.0,1966,8,0
2.404870688424121,3078.6023793824497,108925.80856926981,23.2336138,1966,9,3
1.5906237370202472,2699.4890139740705,72857.47426396965,20.518703199999997,1967,1,3
0.7726933550888562,1136.7113811597485,29906.48621105043,4.1634112,1967,2,1
0.0,0.0,0.0,0.0,1967,3,0
2.2584912978846634,3646.1944826945073,112453.63393188159,15.518096600000002,1967,4,2
0.43902354232668395,520.889794486196,15280.906041290353,6.3586123,1967,5,1
0.7165610338135311,3124.754346698494,30551.739310016008,10.5650056,1967,6,2
0.0,0.0,0.0,0.0,1967,7,0
0.0,0.0,0.0,0.0,1967,8,0
1.5568176375044085,758.1351687458867,75296.68483789805,13.9013433,1967,9,1
2.3884435734339537,1965.824380211139,125005.22171354078,15.631471929999998,1968,1,1
1.2144385951268886,1207.3154169665002,53803.233240540256,1.03111699,1968,2,1
0.8679994835936831,1823.1855686259228,49311.99878775139,9.522114,1968,3,1
0.0,0.0,0.0,0.0,1968,4,0
0.0,0.0,0.0,0.0,1968,5,0
0.641108014088311,781.2983565172972,31542.928014778823,6.0058791,1968,6,1
0.0,0.0,0.0,0.0,1968,7,0
0.0,0.0,0.0,0.0,1968,8,0
0.0,0.0,0.0,0.0,1968,9,0
1.3571855264936048,2959.493402153177,71312.5321083932,16.668678999999997,1969,1,2
