ace,pace,ssi,precip,start_year,ensemble_member,count
0.3617050042419805,781.3021241704994,12166.795119199585,4.6637137,1960,1,1
0.29335057173803447,1917.4303108212525,11078.253610976555,3.2099418,1960,2,1
0.0,0.0,0.0,0.0,1960,3,0
0.0,0.0,0.0,0.0,1960,4,0
0.8983089999688953,686.8709728481242,26832.989826925797,13.5051442,1960,5,1
0.0,0.0,0.0,0.0,1960,6,0
0.0,0.0,0.0,0.0,1960,7,0
0.0,0.0,0.0,0.0,1960,8,0
0.0,0.0,0.0,0.0,1960,9,0
0.18907055361741543,331.4615047083931,4673.003675999581,2.3869944,1961,1,1
0.8428167430461665,1397.0312176513837,29464.17462200332,11.582467300000001,1961,2,1
0.0,0.0,0.0,0.0,1961,3,0
0.0,0.0,0.0,0.0,1961,4,0
0.0,0.0,0.0,0.0,1961,5,0
1.0149103682923175,758.0362037852954,38963.10901161434,10.2536139,1961,6,1
0.0,0.0,0.0,0.0,1961,7,0
0.0,0.0,0.0,0.0,1961,8,0
0.0,0.0,0.0,0.0,1961,9,0
1.3757562263519252,1065.8210199126004,53690.51035293609,14.1454324,1962,1,1
0.0,0.0,0.0,0.0,1962,2,0
0.0,0.0,0.0,0.0,1962,3,0
0.0,0.0,0.0,0.0,1962,4,0
0.08632720116301192,355.0984346117598,2455.7250184937684,0.5876119,1962,5,1
0.0,0.0,0.0,0.0,1962,6,0
1.2790922818089814,308.6401207790989,44374.26248246405,19.231294,1962,7,1
0.0,0.0,0.0,0.0,1962,8,0
0.0,0.0,0.0,0.0,1962,9,0
0.0,0.0,0.0,0.0,1963,1,0
3.5648895850881814,2226.54224202764,180440.9598615847,22.8778276,1963,2,2
0.5701346387948948,568.2554310913354,24344.05845097651,5.8595443,1963,3,1
0.0,0.0,0.0,0.0,1963,4,0
0.0,0.0,0.0,0.0,1963,5,0
0.0,0.0,0.0,0.0,1963,6,0
0.8485794362536392,308.33702717470067,21778.41549254525,14.652654739999997,1963,7,1
0.0,0.0,0.0,0.0,1963,8,0
0.0,0.0,0.0,0.0,1963,9,0
0.0,0.0,0.0,0.0,1964,1,0
0.0,0.0,0.0,0.0,1964,2,0
0.0,0.0,0.0,0.0,1964,3,0
1.0713730653304008,2201.9184583677043,28507.721202040157,13.1572176,1964,4,2
0.0,0.0,0.0,0.0,1964,5,0
0.0,0.0,0.0,0.0,1964,6,0
0.0,0.0,0.0,0.0,1964,7,0
0.305162439161307,2319.892886900073,11674.519768664153,3.1348179999999997,1964,8,1
0.0,0.0,0.0,0.0,1964,9,0
0.0,0.0,0.0,0.0,1965,1,0
0.0,0.0,0.0,0.0,1965,2,0
0.0,0.0,0.0,0.0,1965,3,0
0.0,0.0,0.0,0.0,1965,4,0
0.0,0.0,0.0,0.0,1965,5,0
0.0,0.0,0.0,0.0,1965,6,0
1.3997956581075963,971.1666141383278,55380.3451325526,17.9841116,1965,7,1
0.0,0.0,0.0,0.0,1965,8,0
0.7463265569061119,3432.4830334282337,36003.33939456795,8.603411000000001,1965,9,1
0.9971892002784988,1870.3748009391088,40220.70814671495,8.4193393,1966,1,2
0.0,0.0,0.0,0.0,1966,2,0
0.0,0.0,0.0,0.0,1966,3,0
0.0,0.0,0.0,0.0,1966,4,0
0.0,0.0,0.0,0.0,1966,5,0
0.0,0.0,0.0,0.0,1966,6,0
0.0,0.0,0.0,0.0,1966,7,0
0.0,0.0,0.0,0.0,1966,8,0
0.22522839858530758,1041.6164705290034,8425.683625960195,4.779037,1966,9,1
1.0645349452770343,947.3058271964933,42210.06147143819,14.4540441,1967,1,1
0.0,0.0,0.0,0.0,1967,2,0
0.0,0.0,0.0,0.0,1967,3,0
0.0,0.0,0.0,0.0,1967,4,0
0.0,0.0,0.0,0.0,1967,5,0
0.0,0.0,0.0,0.0,1967,6,0
0.0,0.0,0.0,0.0,1967,7,0
0.0,0.0,0.0,0.0,1967,8,0
0.3261075215358168,1278.3169617139515,12714.364885905274,3.2731789,1967,9,1
0.0,0.0,0.0,0.0,1968,1,0
0.0,0.0,0.0,0.0,1968,2,0
0.20904693840978644,733.8825600894396,7583.886288182129,2.5756208,1968,3,1
0.3596764454385354,568.2924664919879,9915.23813939465,3.7735697999999998,1968,4,1
1.452325166049612,521.5094939535102,46532.65807977471,17.2910362,1968,5,1
0.16960041389587163,1183.6062166772688,5589.913362938851,3.0292057999999997,1968,6,1
0.6070494020647058,520.9003035984869,24536.80462829423,6.2218821,1968,7,1
0.0,0.0,0.0,0.0,1968,8,0
0.42584540213217126,804.9030857651346,15654.249976824625,5.7351600000000005,1968,9,1
0.0,0.0,0.0,0.0,1969,1,0
0.0,0.0,0.0,0.0,1969,2,0
0.0,0.0,0.0,0.0,1969,3,0
0.0,0.0,0.0,0.0,1969,4,0
0.0,0.0,0.0,0.0,1969,5,0
0.0,0.0,0.0,0.0,1969,6,0
1.3126406685537657,1207.8925148760163,53582.511319815516,10.785421,1969,7,1
0.0,0.0,0.0,0.0,1969,8,0
0.7147576692474626,4071.64512562144,27954.7751694888,11.1259881,1969,9,2
0.0,0.0,0.0,0.0,1970,1,0
0.0,0.0,0.0,0.0,1970,2,0
0.0,0.0,0.0,0.0,1970,3,0
0.0,0.0,0.0,0.0,1970,4,0
0.0,0.0,0.0,0.0,1970,5,0
0.0,0.0,0.0,0.0,1970,6,0
0.0,0.0,0.0,0.0,1970,7,0
0.5142382512369281,2012.23629945779,18634.1716888994,5.30661542,1970,8,2
0.0,0.0,0.0,0.0,1970,9,0
0.47919572808148264,852.525460092033,14955.710121464694,7.5847424,1971,1,1
0.0,0.0,0.0,0.0,1971,2,0
0.0,0.0,0.0,0.0,1971,3,0
0.697516298381686,1136.573991054144,20399.081965610956,10.0186069,1971,4,1
0.0,0.0,0.0,0.0,1971,5,0
0.0,0.0,0.0,0.0,1971,6,0
0.0,0.0,0.0,0.0,1971,7,0
2.1623747891904017,2036.9907458020236,89388.89497287327,14.56248203,1971,8,1
1.3830653120707888,497.7295141895388,45636.1532341624,13.067203169999999,1971,9,1
0.0,0.0,0.0,0.0,1972,1,0
0.0,0.0,0.0,0.0,1972,2,0
0.0,0.0,0.0,0.0,1972,3,0
0.0,0.0,0.0,0.0,1972,4,0
0.0,0.0,0.0,0.0,1972,5,0
0.0,0.0,0.0,0.0,1972,6,0
0.0,0.0,0.0,0.0,1972,7,0
0.5170506286913141,1160.0628770857757,20837.59383453407,4.1660077,1972,8,1
0.0,0.0,0.0,0.0,1972,9,0
0.0,0.0,0.0,0.0,1973,1,0
0.0,0.0,0.0,0.0,1973,2,0
0.7324607091482296,1609.8267276892318,34453.45249009735,5.8682555,1973,3,1
0.0,0.0,0.0,0.0,1973,4,0
0.14863129860946175,1562.324936114174,5542.7508204839905,1.7744832000000001,1973,5,1
0.0,0.0,0.0,0.0,1973,6,0
0.0,0.0,0.0,0.0,1973,7,0
0.0,0.0,0.0,0.0,1973,8,0
0.826875258903329,71.46684478735145,23477.00430434483,11.8418153,1973,9,1
0.33317561600871914,639.1873397774782,11839.721261570328,3.7038482000000004,1974,1,1
0.0,0.0,0.0,0.0,1974,2,0
0.0,0.0,0.0,0.0,1974,3,0
0.0,0.0,0.0,0.0,1974,4,0
0.1971210075616419,2248.790908928444,6984.086317817662,2.4648552,1974,5,1
0.0,0.0,0.0,0.0,1974,6,0
0.0,0.0,0.0,0.0,1974,7,0
0.0,0.0,0.0,0.0,1974,8,0
0.0,0.0,0.0,0.0,1974,9,0
0.8230654312274515,947.2980689777687,34364.62523483265,8.064279599999999,1975,1,1
0.0,0.0,0.0,0.0,1975,2,0
0.8366591607213671,1515.3419557158202,35747.766084127696,7.4704311,1975,3,1
0.37055578290641233,1562.4141776848421,13835.6471053914,4.8630492,1975,4,1
0.0,0.0,0.0,0.0,1975,5,0
0.0,0.0,0.0,0.0,1975,6,0
0.0,0.0,0.0,0.0,1975,7,0
0.0,0.0,0.0,0.0,1975,8,0
0.0,0.0,0.0,0.0,1975,9,0
0.7464339705322689,994.4796890644117,25843.757745911207,7.8489066,1976,1,2
0.26604354028568483,1112.6385565593612,8663.86044997478,4.0387651,1976,2,2
1.062568007327227,260.86797406903156,34404.23825049614,9.8925056,1976,3,1
0.0,0.0,0.0,0.0,1976,4,0
0.0,0.0,0.0,0.0,1976,5,0
0.0,0.0,0.0,0.0,1976,6,0
0.0,0.0,0.0,0.0,1976,7,0
0.2650385580586401,1396.7009755986076,9402.640345947379,3.2822308,1976,8,1
0.0,0.0,0.0,0.0,1976,9,0
0.0,0.0,0.0,0.0,1977,1,0
0.24214206396663795,994.2763858604185,11550.114414275891,2.0043976,1977,2,1
0.0,0.0,0.0,0.0,1977,3,0
0.7137718729477882,2391.0022401756673,29372.152797734347,6.014995,1977,4,2
0.0,0.0,0.0,0.0,1977,5,0
0.0,0.0,0.0,0.0,1977,6,0
0.0,0.0,0.0,0.0,1977,7,0
0.0,0.0,0.0,0.0,1977,8,0
0.0,0.0,0.0,0.0,1977,9,0
0.0,0.0,0.0,0.0,1978,1,0
0.0,0.0,0.0,0.0,1978,2,0
0.0,0.0,0.0,0.0,1978,3,0
0.30798003773983745,828.6042264629906,10420.308763028263,5.2802053,1978,4,1
0.0,0.0,0.0,0.0,1978,5,0
0.6659816382402874,213.40236684181966,17905.6895932154,12.268838200000001,1978,6,1
0.0,0.0,0.0,0.0,1978,7,0
0.6380883264355379,450.1022145310843,22124.74258455176,6.5185576,1978,8,1
