ace,pace,ssi,precip,start_year,ensemble_member,count
0.8801700966428758,686.7926310048679,24448.75441280636,10.6677256,1960,1,2
0.0,0.0,0.0,0.0,1960,2,0
0.0,0.0,0.0,0.0,1960,3,0
0.4365380963038153,639.4149125189979,13328.90212401134,8.8280362,1960,4,1
0.0,0.0,0.0,0.0,1960,5,0
0.0,0.0,0.0,0.0,1960,6,0
1.4315294653417427,1681.1477674082057,49325.12596583445,18.0560913,1960,7,1
0.39134222875426367,189.46770051670845,13998.194145228324,4.5169514,1960,8,1
0.0,0.0,0.0,0.0,1960,9,0
1.3695692740750878,1633.9208225927714,53070.905431680934,13.888412599999999,1961,1,2
0.0,0.0,0.0,0.0,1961,2,0
0.0,0.0,0.0,0.0,1961,3,0
0.282709707023277,591.9070063736656,7801.079860327793,3.642261,1961,4,1
0.0,0.0,0.0,0.0,1961,5,0
0.0,0.0,0.0,0.0,1961,6,0
0.0,0.0,0.0,0.0,1961,7,0
0.0,0.0,0.0,0.0,1961,8,0
0.0,0.0,0.0,0.0,1961,9,0
0.17845978468559048,142.12194990759838,5341.985218057934,1.6706305000000001,1962,1,1
0.0,0.0,0.0,0.0,1962,2,0
0.0,0.0,0.0,0.0,1962,3,0
0.0,0.0,0.0,0.0,1962,4,0
0.0,0.0,0.0,0.0,1962,5,0
0.0,0.0,0.0,0.0,1962,6,0
0.0,0.0,0.0,0.0,1962,7,0
0.0,0.0,0.0,0.0,1962,8,0
0.539195732666276,213.12923847314653,19924.30197709672,7.379385,1962,9,1
0.0,0.0,0.0,0.0,1963,1,0
0.0,0.0,0.0,0.0,1963,2,0
0.0,0.0,0.0,0.0,1963,3,0
0.0,0.0,0.0,0.0,1963,4,0
0.0,0.0,0.0,0.0,1963,5,0
0.0,0.0,0.0,0.0,1963,6,0
0.0,0.0,0.0,0.0,1963,7,0
0.0,0.0,0.0,0.0,1963,8,0
0.0,0.0,0.0,0.0,1963,9,0
0.0,0.0,0.0,0.0,1964,1,0
0.0,0.0,0.0,0.0,1964,2,0
0.0,0.0,0.0,0.0,1964,3,0
0.0,0.0,0.0,0.0,1964,4,0
0.0,0.0,0.0,0.0,1964,5,0
0.0,0.0,0.0,0.0,1964,6,0
0.0,0.0,0.0,0.0,1964,7,0
0.0,0.0,0.0,0.0,1964,8,0
0.0,0.0,0.0,0.0,1964,9,0
0.0,0.0,0.0,0.0,1965,1,0
0.0,0.0,0.0,0.0,1965,2,0
0.0,0.0,0.0,0.0,1965,3,0
0.0,0.0,0.0,0.0,1965,4,0
0.0,0.0,0.0,0.0,1965,5,0
0.0,0.0,0.0,0.0,1965,6,0
0.3565646154786985,1633.4232256265677,13073.747342689354,4.708440899999999,1965,7,1
0.0,0.0,0.0,0.0,1965,8,0
0.0,0.0,0.0,0.0,1965,9,0
0.0,0.0,0.0,0.0,1966,1,0
0.0,0.0,0.0,0.0,1966,2,0
0.0,0.0,0.0,0.0,1966,3,0
0.0,0.0,0.0,0.0,1966,4,0
0.0,0.0,0.0,0.0,1966,5,0
1.5728868930713165,4024.6273253515847,78078.53351253051,12.821656499999998,1966,6,2
0.0,0.0,0.0,0.0,1966,7,0
0.0,0.0,0.0,0.0,1966,8,0
0.17457922555495853,852.1758944307841,7072.23478076518,1.7409557,1966,9,1
0.0,0.0,0.0,0.0,1967,1,0
0.0,0.0,0.0,0.0,1967,2,0
0.0,0.0,0.0,0.0,1967,3,0
0.0,0.0,0.0,0.0,1967,4,0
0.0,0.0,0.0,0.0,1967,5,0
0.0,0.0,0.0,0.0,1967,6,0
0.0,0.0,0.0,0.0,1967,7,0
0.0,0.0,0.0,0.0,1967,8,0
0.0,0.0,0.0,0.0,1967,9,0
0.33077783088774215,1515.1088118221685,9980.62130266202,6.5325308,1968,1,1
0.0,0.0,0.0,0.0,1968,2,0
2.0200998207113843,1492.0879738935814,74585.61564409749,15.609041700000002,1968,3,1
0.0,0.0,0.0,0.0,1968,4,0
0.0,0.0,0.0,0.0,1968,5,0
1.7373480224569264,568.7301363290352,78175.49965524286,14.077591299999998,1968,6,1
0.0,0.0,0.0,0.0,1968,7,0
0.0,0.0,0.0,0.0,1968,8,0
0.38673699750036117,378.8073302882161,13283.55451742085,2.7303774,1968,9,1
0.0,0.0,0.0,0.0,1969,1,0
0.0,0.0,0.0,0.0,1969,2,0
0.0,0.0,0.0,0.0,1969,3,0
0.0,0.0,0.0,0.0,1969,4,0
0.0,0.0,0.0,0.0,1969,5,0
0.0,0.0,0.0,0.0,1969,6,0
0.0,0.0,0.0,0.0,1969,7,0
0.0,0.0,0.0,0.0,1969,8,0
0.0,0.0,0.0,0.0,1969,9,0
0.0,0.0,0.0,0.0,1970,1,0
0.0,0.0,0.0,0.0,1970,2,0
0.7870101524255042,1538.8188989983385,32104.808916081347,7.4238195000000005,1970,3,1
0.0,0.0,0.0,0.0,1970,4,0
0.0,0.0,0.0,0.0,1970,5,0
0.991192740497385,2154.4310440639383,32112.517119548447,11.850222400000002,1970,6,2
0.0,0.0,0.0,0.0,1970,7,0
0.0,0.0,0.0,0.0,1970,8,0
0.5153642488908414,615.69443527366,11983.627389058238,8.7709856,1970,9,1
0.5734672793904823,568.311847464636,21076.23029947096,5.021031600000001,1971,1,1
0.9337400889287717,923.5846055028542,31306.655756917484,11.0915608,1971,2,1
0.0,0.0,0.0,0.0,1971,3,0
0.0,0.0,0.0,0.0,1971,4,0
0.0,0.0,0.0,0.0,1971,5,0
0.0,0.0,0.0,0.0,1971,6,0
1.8392336468854782,3219.8833531018736,87072.68283464515,16.1227729,1971,7,2
0.0,0.0,0.0,0.0,1971,8,0
0.0,0.0,0.0,0.0,1971,9,0
0.0,0.0,0.0,0.0,1972,1,0
0.0,0.0,0.0,0.0,1972,2,0
0.0,0.0,0.0,0.0,1972,3,0
0.0,0.0,0.0,0.0,1972,4,0
0.3731150532963512,2272.4693587291194,12764.194174628023,3.2216233,1972,5,1
0.0,0.0,0.0,0.0,1972,6,0
0.0,0.0,0.0,0.0,1972,7,0
0.0,0.0,0.0,0.0,1972,8,0
0.0,0.0,0.0,0.0,1972,9,0
0.0,0.0,0.0,0.0,1973,1,0
0.0,0.0,0.0,0.0,1973,2,0
0.0,0.0,0.0,0.0,1973,3,0
0.0,0.0,0.0,0.0,1973,4,0
0.0,0.0,0.0,0.0,1973,5,0
1.180141121696035,1917.8227695176658,54399.68205947805,10.017880600000002,1973,6,2
0.0,0.0,0.0,0.0,1973,7,0
0.0,0.0,0.0,0.0,1973,8,0
0.0,0.0,0.0,0.0,1973,9,0
0.377674594097837,1254.6719467335622,13478.549663934129,4.186011199999999,1974,1,1
0.0,0.0,0.0,0.0,1974,2,0
0.10297069627786898,473.4677719135552,2317.7016107695745,1.5802147999999998,1974,3,1
0.0,0.0,0.0,0.0,1974,4,0
0.47794282999137466,568.2957128363115,14489.060512169126,5.6399691999999995,1974,5,1
0.0,0.0,0.0,0.0,1974,6,0
0.0,0.0,0.0,0.0,1974,7,0
0.0,0.0,0.0,0.0,1974,8,0
0.4072124793928786,1041.6332838273674,17544.4114883207,2.913819,1974,9,1
0.0,0.0,0.0,0.0,1975,1,0
1.0454342861500887,284.44010534393203,25293.121661038575,6.273282601,1975,2,1
0.0,0.0,0.0,0.0,1975,3,0
0.0,0.0,0.0,0.0,1975,4,0
1.4367784244454187,1941.6454051382364,62863.32616274289,14.1895281,1975,5,1
0.0,0.0,0.0,0.0,1975,6,0
0.0,0.0,0.0,0.0,1975,7,0
0.32338806429359707,3290.309933872569,14571.090219097025,4.041039,1975,8,1
0.0,0.0,0.0,0.0,1975,9,0
0.0,0.0,0.0,0.0,1976,1,0
0.0,0.0,0.0,0.0,1976,2,0
0.0,0.0,0.0,0.0,1976,3,0
0.0,0.0,0.0,0.0,1976,4,0
0.0,0.0,0.0,0.0,1976,5,0
0.0,0.0,0.0,0.0,1976,6,0
0.0,0.0,0.0,0.0,1976,7,0
0.1012333694566365,544.4577529629931,3106.6064813192033,0.33976470000000003,1976,8,1
0.0,0.0,0.0,0.0,1976,9,0
0.0,0.0,0.0,0.0,1977,1,0
0.8042741216340983,544.701090851747,30913.827585922107,11.823170600000001,1977,2,1
0.0,0.0,0.0,0.0,1977,3,0
0.0,0.0,0.0,0.0,1977,4,0
0.4476028532387336,497.2987142403464,13033.655924016935,5.4943025,1977,5,1
0.0,0.0,0.0,0.0,1977,6,0
0.0,0.0,0.0,0.0,1977,7,0
0.0,0.0,0.0,0.0,1977,8,0
0.5392189598548313,2651.311562090546,20582.99623885874,5.1321152,1977,9,1
1.6677962374729758,1065.8205762349216,65140.68766563434,16.2080434,1978,1,1
0.0,0.0,0.0,0.0,1978,2,0
0.9083817944645616,3621.917583090396,32770.59275009691,8.2839495,1978,3,2
0.0,0.0,0.0,0.0,1978,4,0
0.7163929736016827,2367.3441915150893,31618.70022689203,6.1111165000000005,1978,5,1
0.0,0.0,0.0,0.0,1978,6,0
0.0,0.0,0.0,0.0,1978,7,0
0.0,0.0,0.0,0.0,1978,8,0
0.0,0.0,0.0,0.0,1978,9,0
0.0,0.0,0.0,0.0,1979,1,0
0.0,0.0,0.0,0.0,1979,2,0
0.33046773032782684,520.7735211754169,11617.860797873227,2.0247019999999996,1979,3,1
0.281279823870869,615.5133935180559,10196.43212366456,3.0740901000000003,1979,4,1
0.0,0.0,0.0,0.0,1979,5,0
0.0,0.0,0.0,0.0,1979,6,0
0.0,0.0,0.0,0.0,1979,7,0
0.0,0.0,0.0,0.0,1979,8,0
1.1874044244184594,829.0601781281711,36334.51775611471,18.4780728,1979,9,1
1.5136377301262505,2225.7372823871815,56919.87858001887,15.2512606,1980,1,1
0.0,0.0,0.0,0.0,1980,2,0
0.0,0.0,0.0,0.0,1980,3,0
0.0,0.0,0.0,0.0,1980,4,0
0.0,0.0,0.0,0.0,1980,5,0
0.0,0.0,0.0,0.0,1980,6,0
0.0,0.0,0.0,0.0,1980,7,0
0.0,0.0,0.0,0.0,1980,8,0
0.0,0.0,0.0,0.0,1980,9,0
0.0,0.0,0.0,0.0,1981,1,0
0.0,0.0,0.0,0.0,1981,2,0
0.0,0.0,0.0,0.0,1981,3,0
0.33027221380676947,852.2799384987889,8349.090319908311,4.0946893,1981,4,1
0.0,0.0,0.0,0.0,1981,5,0
0.0,0.0,0.0,0.0,1981,6,0
0.13919125951209974,426.14167590464564,5026.192147784289,2.486535,1981,7,1
0.3508534286025764,236.84821589627074,10120.527903774208,5.2517594,1981,8,1
0.0,0.0,0.0,0.0,1981,9,0
0.0,0.0,0.0,0.0,1982,1,0
0.0,0.0,0.0,0.0,1982,2,0
0.0,0.0,0.0,0.0,1982,3,0
0.0,0.0,0.0,0.0,1982,4,0
0.4509950896630143,473.5977334820335,14628.261176527147,4.7897734,1982,5,1
0.0,0.0,0.0,0.0,1982,6,0
0.0,0.0,0.0,0.0,1982,7,0
0.0,0.0,0.0,0.0,1982,8,0
0.0,0.0,0.0,0.0,1982,9,0
0.0,0.0,0.0,0.0,1983,1,0
0.0,0.0,0.0,0.0,1983,2,0
0.0,0.0,0.0,0.0,1983,3,0
0.0,0.0,0.0,0.0,1983,4,0
0.0,0.0,0.0,0.0,1983,5,0
0.5442670062224488,639.2711501822853,24740.62996077711,5.5276252,1983,6,1
0.0,0.0,0.0,0.0,1983,7,0
0.0,0.0,0.0,0.0,1983,8,0
0.0,0.0,0.0,0.0,1983,9,0
0.32440791320490703,1775.4463220471587,12739.328205585343,4.3259053000000005,1984,1,1
0.0,0.0,0.0,0.0,1984,2,0
1.4512550747738542,1539.195867393293,49936.549827475275,12.366733400000001,1984,3,1
0.0,0.0,0.0,0.0,1984,4,0
0.0,0.0,0.0,0.0,1984,5,0
0.0,0.0,0.0,0.0,1984,6,0
0.0,0.0,0.0,0.0,1984,7,0
0.0,0.0,0.0,0.0,1984,8,0
0.0,0.0,0.0,0.0,1984,9,0
0.35831777576663143,1159.973101123331,14749.969379494984,4.9025128,1985,1,1
0.7147979619769292,284.39199121357217,23111.591811084007,5.8569137,1985,2,1
0.0,0.0,0.0,0.0,1985,3,0
0.0,0.0,0.0,0.0,1985,4,0
0.0,0.0,0.0,0.0,1985,5,0
0.0,0.0,0.0,0.0,1985,6,0
0.0,0.0,0.0,0.0,1985,7,0
0.0,0.0,0.0,0.0,1985,8,0
0.0,0.0,0.0,0.0,1985,9,0
0.0,0.0,0.0,0.0,1986,1,0
0.0,0.0,0.0,0.0,1986,2,0
0.0,0.0,0.0,0.0,1986,3,0
0.0,0.0,0.0,0.0,1986,4,0
0.0,0.0,0.0,0.0,1986,5,0
0.4308131932691496,591.8483293403204,16022.265343650133,5.826503199999999,1986,6,1
0.0,0.0,0.0,0.0,1986,7,0
0.894633739634275,592.2138453333891,29088.986802850475,13.0726819,1986,8,1
0.0,0.0,0.0,0.0,1986,9,0
0.346044145195085,662.9217603936809,10340.640300867542,4.8065497,1987,1,1
0.0,0.0,0.0,0.0,1987,2,0
0.0,0.0,0.0,0.0,1987,3,0
0.0,0.0,0.0,0.0,1987,4,0
0.0,0.0,0.0,0.0,1987,5,0
0.9383538033162238,473.77386192959034,33382.42621813869,11.0304447,1987,6,1
0.0,0.0,0.0,0.0,1987,7,0
0.8006122266904749,710.5598179489333,21913.423964636146,11.530478000000002,1987,8,1
0.0,0.0,0.0,0.0,1987,9,0
0.0,0.0,0.0,0.0,1988,1,0
0.0,0.0,0.0,0.0,1988,2,0
0.22563263892554802,449.85053436792225,6573.090757400159,2.2392972,1988,3,1
0.0,0.0,0.0,0.0,1988,4,0
0.0,0.0,0.0,0.0,1988,5,0
0.0,0.0,0.0,0.0,1988,6,0
0.0,0.0,0.0,0.0,1988,7,0
0.0,0.0,0.0,0.0,1988,8,0
0.0,0.0,0.0,0.0,1988,9,0
0.0,0.0,0.0,0.0,1989,1,0
0.0,0.0,0.0,0.0,1989,2,0
0.0,0.0,0.0,0.0,1989,3,0
0.0,0.0,0.0,0.0,1989,4,0
0.0,0.0,0.0,0.0,1989,5,0
0.0,0.0,0.0,0.0,1989,6,0
0.0,0.0,0.0,0.0,1989,7,0
0.0,0.0,0.0,0.0,1989,8,0
0.0,0.0,0.0,0.0,1989,9,0
0.4712822079289692,710.3584382207525,11850.66895603395,4.371680900000001,1990,1,1
0.0,0.0,0.0,0.0,1990,2,0
0.0,0.0,0.0,0.0,1990,3,0
0.0,0.0,0.0,0.0,1990,4,0
0.0,0.0,0.0,0.0,1990,5,0
0.0,0.0,0.0,0.0,1990,6,0
0.0,0.0,0.0,0.0,1990,7,0
0.0,0.0,0.0,0.0,1990,8,0
0.0,0.0,0.0,0.0,1990,9,0
0.0,0.0,0.0,0.0,1991,1,0
0.0,0.0,0.0,0.0,1991,2,0
0.0,0.0,0.0,0.0,1991,3,0
0.47663919876804023,1373.1006933977533,15930.004200508834,4.5703025,1991,4,1
0.3482203537810757,449.9002978972754,12667.841715607683,3.263794,1991,5,1
0.0,0.0,0.0,0.0,1991,6,0
0.0,0.0,0.0,0.0,1991,7,0
0.0,0.0,0.0,0.0,1991,8,0
0.0,0.0,0.0,0.0,1991,9,0
0.0,0.0,0.0,0.0,1992,1,0
0.0,0.0,0.0,0.0,1992,2,0
0.48342797755448175,662.9656303050634,13966.270540923255,6.1131671,1992,3,1
1.2048131384314504,947.2893468250643,50745.20694384852,9.3351406,1992,4,2
0.0,0.0,0.0,0.0,1992,5,0
0.0,0.0,0.0,0.0,1992,6,0
0.0,0.0,0.0,0.0,1992,7,0
0.26724335007083344,426.18683733003684,7878.6449848860075,3.3480188,1992,8,1
0.0,0.0,0.0,0.0,1992,9,0
0.0,0.0,0.0,0.0,1993,1,0
0.0,0.0,0.0,0.0,1993,2,0
0.0,0.0,0.0,0.0,1993,3,0
2.2332518251131495,3007.0306792143065,92172.11145022728,21.2359353,1993,4,4
0.0,0.0,0.0,0.0,1993,5,0
0.42957244714243215,1325.6794372942543,18703.62853643822,3.5270951000000004,1993,6,1
0.0,0.0,0.0,0.0,1993,7,0
0.0,0.0,0.0,0.0,1993,8,0
0.2352101191067042,1278.3644321509087,6547.600703192146,3.9389398,1993,9,1
0.0,0.0,0.0,0.0,1994,1,0
0.0,0.0,0.0,0.0,1994,2,0
0.0,0.0,0.0,0.0,1994,3,0
0.0,0.0,0.0,0.0,1994,4,0
0.0,0.0,0.0,0.0,1994,5,0
0.0,0.0,0.0,0.0,1994,6,0
0.0,0.0,0.0,0.0,1994,7,0
0.0,0.0,0.0,0.0,1994,8,0
0.0,0.0,0.0,0.0,1994,9,0
0.0,0.0,0.0,0.0,1995,1,0
0.0,0.0,0.0,0.0,1995,2,0
0.0,0.0,0.0,0.0,1995,3,0
0.6842651611701147,970.8023676896718,20342.75945444889,8.784160199999999,1995,4,2
0.0,0.0,0.0,0.0,1995,5,0
0.0,0.0,0.0,0.0,1995,6,0
0.0,0.0,0.0,0.0,1995,7,0
0.0,0.0,0.0,0.0,1995,8,0
1.2534168496612335,1846.9401034459688,39255.18787889346,18.1943816,1995,9,2
0.0,0.0,0.0,0.0,1996,1,0
0.0,0.0,0.0,0.0,1996,2,0
0.0,0.0,0.0,0.0,1996,3,0
0.0,0.0,0.0,0.0,1996,4,0
0.0,0.0,0.0,0.0,1996,5,0
0.3965509411004043,473.68567554707977,10644.795731258924,9.7617622,1996,6,1
0.719387085817866,615.7334217127886,28123.045619195516,16.757675,1996,7,1
0.4134235673452752,449.9463630500717,9989.875361485401,4.3824619,1996,8,1
0.0,0.0,0.0,0.0,1996,9,0
0.0,0.0,0.0,0.0,1997,1,0
0.0,0.0,0.0,0.0,1997,2,0
0.27742080373578815,1586.0003767767269,9169.36549731718,2.4086990000000004,1997,3,1
0.0,0.0,0.0,0.0,1997,4,0
0.0,0.0,0.0,0.0,1997,5,0
0.0,0.0,0.0,0.0,1997,6,0
0.0,0.0,0.0,0.0,1997,7,0
0.0,0.0,0.0,0.0,1997,8,0
2.5947327569799223,616.7417063899035,100613.47881107888,34.5258093,1997,9,1
0.0,0.0,0.0,0.0,1998,1,0
0.0,0.0,0.0,0.0,1998,2,0
0.0,0.0,0.0,0.0,1998,3,0
0.0,0.0,0.0,0.0,1998,4,0
0.0,0.0,0.0,0.0,1998,5,0
0.0,0.0,0.0,0.0,1998,6,0
0.0,0.0,0.0,0.0,1998,7,0
0.0,0.0,0.0,0.0,1998,8,0
0.0,0.0,0.0,0.0,1998,9,0
0.0,0.0,0.0,0.0,1999,1,0
0.0,0.0,0.0,0.0,1999,2,0
0.0,0.0,0.0,0.0,1999,3,0
0.5648942458468211,1207.3824539243187,17535.185737571446,4.729096999999999,1999,4,1
0.0,0.0,0.0,0.0,1999,5,0
0.9702501689110647,2178.173470013849,39925.241360392865,10.154153,1999,6,1
0.0,0.0,0.0,0.0,1999,7,0
0.0,0.0,0.0,0.0,1999,8,0
0.24880923760027104,71.22652437317201,5876.26104060157,7.295019699999999,1999,9,1
0.5074282413450995,450.0593356151265,13262.511662864314,7.5346155999999995,2000,1,1
0.0,0.0,0.0,0.0,2000,2,0
0.0,0.0,0.0,0.0,2000,3,0
0.0,0.0,0.0,0.0,2000,4,0
0.0,0.0,0.0,0.0,2000,5,0
0.0,0.0,0.0,0.0,2000,6,0
0.0,0.0,0.0,0.0,2000,7,0
0.0,0.0,0.0,0.0,2000,8,0
0.0,0.0,0.0,0.0,2000,9,0
0.0,0.0,0.0,0.0,2001,1,0
0.0,0.0,0.0,0.0,2001,2,0
0.42912286164954966,1373.0375074043511,19165.170272242933,6.765833,2001,3,1
0.29614603867530714,1515.0376363453029,9089.649431698566,3.1225612,2001,4,1
0.0,0.0,0.0,0.0,2001,5,0
0.0,0.0,0.0,0.0,2001,6,0
0.39171307615295914,213.1765882946883,11978.125864911795,4.5274292,2001,7,1
0.0,0.0,0.0,0.0,2001,8,0
0.0,0.0,0.0,0.0,2001,9,0
0.0,0.0,0.0,0.0,2002,1,0
0.0,0.0,0.0,0.0,2002,2,0
0.0,0.0,0.0,0.0,2002,3,0
0.0,0.0,0.0,0.0,2002,4,0
0.0,0.0,0.0,0.0,2002,5,0
0.0,0.0,0.0,0.0,2002,6,0
0.0,0.0,0.0,0.0,2002,7,0
0.0,0.0,0.0,0.0,2002,8,0
0.0,0.0,0.0,0.0,2002,9,0
0.0,0.0,0.0,0.0,2003,1,0
0.0,0.0,0.0,0.0,2003,2,0
0.0,0.0,0.0,0.0,2003,3,0
0.6221767052808288,2651.412940312685,26356.166628972023,8.3481171,2003,4,1
0.0,0.0,0.0,0.0,2003,5,0
0.0,0.0,0.0,0.0,2003,6,0
0.0,0.0,0.0,0.0,2003,7,0
0.0,0.0,0.0,0.0,2003,8,0
0.0,0.0,0.0,0.0,2003,9,0
0.0,0.0,0.0,0.0,2004,1,0
0.0,0.0,0.0,0.0,2004,2,0
0.6085102386730807,497.30308225175355,19932.052040689137,6.3322146,2004,3,1
0.0,0.0,0.0,0.0,2004,4,0
0.8565319543540932,142.38715664936728,26611.828547501675,10.3857599,2004,5,1
0.0,0.0,0.0,0.0,2004,6,0
0.0,0.0,0.0,0.0,2004,7,0
0.8867935733017136,2556.9514283558483,34446.351232567074,12.2758173,2004,8,1
0.0,0.0,0.0,0.0,2004,9,0
0.0,0.0,0.0,0.0,2005,1,0
1.0690989619713922,1491.7708200501343,43069.829542329295,12.2337029,2005,2,2
0.0,0.0,0.0,0.0,2005,3,0
